gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
SLC12A8,0.8117257982299193,0.0013867712470211,0.0053376877572475,22.309414531952577,0.2538302360406758,3.197390347340071
ANKRD1,1.372922329957018,0.001388219184423,0.0053419475803179,3627.889662066782,0.4295086694880135,3.1970893496157053
GHRH,1.7341944438837693,0.0013905478560904,0.0053493433025791,1.4702935432422075,0.5355766530299063,3.1966058712396315
SPATC1,1.3644335823180376,0.0013904514639826,0.0053493433025791,3.3197717567251632,0.4247479699123395,3.19662586933252
NKX1-2,1.3741719972173156,0.0013909053174699,0.0053500343227346,4.292206692644434,0.4284135632449818,3.1965317212867577
AC021755.2,1.4471722780215686,0.0013910268880981,0.0053500343227346,1.6423226309927903,0.4466435270911256,3.1965065073044703
AC097375.2,1.383141233007194,0.0013922896973019,0.0053537388855367,2.508147949746941,0.430051790694009,3.196244718360535
AC010096.1,1.1827967778991686,0.0013941394714047,0.0053602750327126,3.613944017877664,0.368866349179986,3.1958616425962623
AC025437.2,1.533060335523898,0.0013962073167649,0.0053664935563074,1.162516974923418,0.4693155183550287,3.1954339601834167
AC016383.1,1.553019140910671,0.0013976648960256,0.0053715182335911,2.3463231334848724,0.4812626619345402,3.1951328469600377
FAM230F,1.5306075485957855,0.0013988582807734,0.0053749486332956,1.4679981782699911,0.4711773289801777,3.194886527730413
AC015908.4,1.1493712551054325,0.0013992628921129,0.0053759253105067,2.844530471815313,0.3583113780549433,3.1948030583679725
MUC4,1.0879272308914407,0.0014006392885218,0.0053806349449848,28.730209487033232,0.3404308352908187,3.19451928097532
AL136181.1,1.3024099909524178,0.0014011069179601,0.0053818528626463,4.33649878680039,0.4062089762135573,3.194422926381702
AC209005.1,1.696992807397527,0.0014019436692686,0.0053841687156779,1.3346231425028263,0.5266372307135482,3.194250588560696
AL583810.2,1.177982662805612,0.0014020111385107,0.0053841687156779,5.306617325657232,0.3679922417918057,3.19423669668593
TAB2-AS1,1.3836335993558333,0.0014024838792428,0.0053854054879531,3.0500330650945564,0.4305517322854975,3.1941393769523594
AL512624.2,1.6787564784174902,0.0014027214202747,0.0053857389469037,1.821806001273888,0.5178601321770289,3.1940904875062293
AC027698.1,1.4621334704685591,0.0014030873353522,0.005385986594073,3.811556400324732,0.4555328790375266,3.194015191723992
SPATA31A1,1.4407745919672097,0.0014057455755623,0.0053956111458971,2.546093400422221,0.4476133950501074,3.193468738104304
CHST6,1.0312354851194017,0.0014073166460301,0.0054010585208448,14.43926639781777,0.3227656869912561,3.193146221424076
AL359853.2,1.496110335498194,0.0014074670659977,0.0054010585208448,2.482529273821047,0.464649347432513,3.193115359926838
AC090877.2,1.4677344927635183,0.0014079100015513,0.0054021781871852,1.907213902566404,0.4550089762637348,3.193024500991448
AP003031.1,1.7384022571258744,0.0014081963580998,0.0054026968809203,0.8787973395255387,0.541295517039806,3.1929657749799127
CCDC190,0.8610238492638879,0.0014088668347471,0.0054046890232068,16.778602404618418,0.2695960852344858,3.192828316664243
AC009119.1,1.0460779418241757,0.0014091880146739,0.0054047608143824,8.801465392323673,0.3272870350549199,3.1927624910653942
AL137786.1,1.0045476889183629,0.0014090846108333,0.0054047608143824,6.656941829102222,0.3142971956456495,3.1927836820994098
AL161447.2,1.5993992475767371,0.0014117256712682,0.0054139126558411,1.4073761908268312,0.4918095853610696,3.192242886011164
AC093916.1,1.456464027494219,0.0014131427052552,0.0054187654506879,3.707430500008962,0.4539476439365485,3.19195311178671
AC022973.3,1.2136637390424982,0.0014134050087657,0.0054191898083114,4.761595713797146,0.3792831551052401,3.1918995018135563
AC040970.1,1.0115577725089904,0.0014146167442833,0.0054232539376956,8.455973710081507,0.3166629094906021,3.191651964547977
SULT2A1,1.5043660086130406,0.0014151478698083,0.0054247082024252,3.043089835478816,0.4682271624478273,3.1915435261186773
UGT2A3,1.4384571930430063,0.0014160936206871,0.0054271693100395,5.194751935367841,0.4489980656530787,3.191350527638358
AC079070.1,1.3519186855949223,0.0014167085683586,0.0054289439004935,2.333388771683344,0.4207648774240418,3.1912250995993823
LINC01657,1.4720792416070447,0.0014168886219596,0.005429051739208,2.68862793567555,0.4575295847712974,3.1911883843971958
AL356433.1,1.3877620617489914,0.0014170507707522,0.005429090956812,2.484949395113624,0.4313528211915624,3.19115532389241
SMIM18,1.5494694378935518,0.0014178793932533,0.0054305191036426,2.699817987511948,0.4816095779633715,3.1909864305476887
AC007099.2,1.5918586478466612,0.0014178083859035,0.0054305191036426,2.239004842886148,0.4940142491520922,3.191000900000872
AC108099.1,1.332489781330734,0.0014177845382412,0.0054305191036426,5.839151386930815,0.4164597911748234,3.1910057596847703
HOXB-AS2,1.2918846299535278,0.0014184708515402,0.0054322022387853,2.790802303976097,0.4024465338088042,3.1908659326656537
AC068580.3,1.295579467487855,0.0014201092987337,0.0054373115618327,1.9981142804324068,0.4029082633348591,3.190532373314958
AL355613.1,1.3629343706860744,0.0014216676468114,0.0054426950574984,2.742120402579832,0.4246852487998924,3.190215449790298
AL109761.1,1.528568433153212,0.0014221398164152,0.0054439195328886,2.4749169360920487,0.4751531186660925,3.1901194871876544
ELDR,1.3884721894122294,0.001422773389849,0.0054457615300874,5.181856019196246,0.4340975255468512,3.189990767402243
AL449106.1,1.2919220710956032,0.0014243307019791,0.0054511384265723,4.519070480685343,0.4037310022302678,3.1896746009151986
AC087379.2,1.50036394050216,0.0014246970888182,0.005451956800534,3.299868036387388,0.467635433010268,3.1896002631384386
AC103740.2,1.2653847756314975,0.0014250453632139,0.0054521219559511,2.7690938771039457,0.3946211766651848,3.1895296166088363
OR52B2,1.123022773373965,0.0014271057912177,0.0054594205487625,4.277962495729808,0.3514024302303294,3.1891119896426505
UNC5A,0.8966745331371934,0.00142766777756,0.005460985875462,6.094710260663932,0.2809387605229395,3.1889981774360763
AC092958.4,1.429004465351826,0.0014282635260976,0.0054622066517386,3.5153708490672004,0.4459922684823673,3.1888775728736025
AL358777.3,1.072301470856161,0.0014282926062034,0.0054622066517386,12.09518382834745,0.3360195213302067,3.188871687024176
AC140168.1,1.2102958931026206,0.0014298653633434,0.0054676362460054,7.942939005907018,0.3790955484041906,3.1885535234697446
OR10T2,1.5085533405582114,0.0014316641261881,0.0054716102206896,1.495882415631102,0.4654870501992724,3.1881900349465178
AL356275.1,0.961890180424418,0.0014316701318951,0.0054716102206896,4.993758475186096,0.301272592646905,3.188188822036822
OR51S1,1.349296029004089,0.0014325799849932,0.0054745020855097,2.837364415637606,0.420509411558371,3.188005122702376
