gene,spearman_rho,pvalue,padj
RWDD4,-1.0,0.0,0.0
RXFP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
RXFP2,0.6000000000000001,0.3999999999999999,0.5121777015927432
RXFP3,0.7999999999999999,0.20000000000000007,0.29498148909913624
RXFP4,0.7999999999999999,0.20000000000000007,0.29498148909913624
RXRA,-1.0,0.0,0.0
RXRB,-0.7999999999999999,0.20000000000000007,0.29498148909913624
RXRG,-1.0,0.0,0.0
RXYLT1,0.0,1.0,1.0
RYBP,0.7999999999999999,0.20000000000000007,0.29498148909913624
RYK,-1.0,0.0,0.0
RYR1,-1.0,0.0,0.0
RYR2,0.7999999999999999,0.20000000000000007,0.29498148909913624
RYR3,0.39999999999999997,0.6,0.6497629043462503
S1PR1,0.39999999999999997,0.6,0.6497629043462503
S1PR2,1.0,0.0,0.0
S1PR3,0.7999999999999999,0.20000000000000007,0.29498148909913624
S1PR4,0.7999999999999999,0.20000000000000007,0.29498148909913624
S1PR5,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A1,-0.39999999999999997,0.6,0.6497629043462503
S100A2,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A3,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A4,0.39999999999999997,0.6,0.6497629043462503
S100A5,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A6,0.39999999999999997,0.6,0.6497629043462503
S100A7,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A7A,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A7L2,0.6000000000000001,0.3999999999999999,0.5121777015927432
S100A8,0.6000000000000001,0.3999999999999999,0.5121777015927432
S100A9,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A10,0.39999999999999997,0.6,0.6497629043462503
S100A11,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A12,0.6000000000000001,0.3999999999999999,0.5121777015927432
S100A13,0.39999999999999997,0.6,0.6497629043462503
S100A14,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100A16,0.39999999999999997,0.6,0.6497629043462503
S100B,1.0,0.0,0.0
S100G,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100P,0.7999999999999999,0.20000000000000007,0.29498148909913624
S100PBP,0.0,1.0,1.0
S100Z,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAA1,1.0,0.0,0.0
SAA2,1.0,0.0,0.0
SAA4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAAL1,-0.19999999999999998,0.8,0.8188409934341992
SAC3D1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SACM1L,0.39999999999999997,0.6,0.6497629043462503
SACS,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SAE1,1.0,0.0,0.0
SAFB,-1.0,0.0,0.0
SAFB2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SAG,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAGE1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SALL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SALL2,0.19999999999999998,0.8,0.8188409934341992
SALL3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SALL4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD4A,-1.0,0.0,0.0
SAMD4B,-0.19999999999999998,0.8,0.8188409934341992
SAMD5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD7,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD8,-1.0,0.0,0.0
SAMD9,1.0,0.0,0.0
SAMD9L,0.39999999999999997,0.6,0.6497629043462503
SAMD10,1.0,0.0,0.0
SAMD11,1.0,0.0,0.0
SAMD12,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD13,0.39999999999999997,0.6,0.6497629043462503
SAMD14,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMD15,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMHD1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMM50,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SAMSN1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAP18,-1.0,0.0,0.0
SAP30,-0.19999999999999998,0.8,0.8188409934341992
SAP30BP,-0.19999999999999998,0.8,0.8188409934341992
SAP30L,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SAP130,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SAPCD1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAPCD2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAR1A,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SAR1B,-1.0,0.0,0.0
SARAF,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SARDH,0.7999999999999999,0.20000000000000007,0.29498148909913624
SARM1,0.39999999999999997,0.6,0.6497629043462503
SARNP,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SARS1,-1.0,0.0,0.0
SARS2,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SART1,-1.0,0.0,0.0
SART3,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SASH1,0.39999999999999997,0.6,0.6497629043462503
SASH3,1.0,0.0,0.0
SASS6,0.39999999999999997,0.6,0.6497629043462503
SAT1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAT2,-1.0,0.0,0.0
SATB1,-1.0,0.0,0.0
SATB2,1.0,0.0,0.0
SATL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAV1,-1.0,0.0,0.0
SAXO1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SAXO2,0.0,1.0,1.0
SAYSD1,-0.39999999999999997,0.6,0.6497629043462503
SBDS,-1.0,0.0,0.0
SBF1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SBF2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SBK1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SBK2,-0.39999999999999997,0.6,0.6497629043462503
SBK3,-0.19999999999999998,0.8,0.8188409934341992
SBNO1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SBNO2,-0.39999999999999997,0.6,0.6497629043462503
SBSN,0.7999999999999999,0.20000000000000007,0.29498148909913624
SBSPON,0.7999999999999999,0.20000000000000007,0.29498148909913624
SC5D,-0.39999999999999997,0.6,0.6497629043462503
SCAF1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAF4,-1.0,0.0,0.0
SCAF8,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAF11,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAI,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAMP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAMP2,0.19999999999999998,0.8,0.8188409934341992
SCAMP3,-1.0,0.0,0.0
SCAMP4,0.19999999999999998,0.8,0.8188409934341992
SCAMP5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCAND1,-0.39999999999999997,0.6,0.6497629043462503
SCAP,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SCAPER,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCARA3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCARA5,0.39999999999999997,0.6,0.6497629043462503
SCARB1,0.39999999999999997,0.6,0.6497629043462503
SCARB2,-0.39999999999999997,0.6,0.6497629043462503
SCARF1,0.39999999999999997,0.6,0.6497629043462503
SCARF2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCART1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCCPDH,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCD,0.39999999999999997,0.6,0.6497629043462503
SCD5,1.0,0.0,0.0
SCEL,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCFD1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCFD2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCG2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCG3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCG5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCGB1A1,0.39999999999999997,0.6,0.6497629043462503
SCGB1C1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCGB1C2,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCGB1D1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCGB1D2,0.19999999999999998,0.8,0.8188409934341992
SCGB1D4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCGB2A1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCGB2A2,0.39999999999999997,0.6,0.6497629043462503
SCGB2B2,-0.39999999999999997,0.6,0.6497629043462503
SCGB3A1,1.0,0.0,0.0
SCGB3A2,0.39999999999999997,0.6,0.6497629043462503
SCGN,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCHIP1,0.39999999999999997,0.6,0.6497629043462503
SCIMP,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCIN,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCLT1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCLY,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCMH1,-1.0,0.0,0.0
SCML1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCML2,0.0,1.0,1.0
SCML4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN1A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN1B,-1.0,0.0,0.0
SCN2A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN2B,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN3A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN3B,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCN4A,-1.0,0.0,0.0
SCN4B,0.19999999999999998,0.8,0.8188409934341992
SCN5A,1.0,0.0,0.0
SCN7A,-0.39999999999999997,0.6,0.6497629043462503
SCN8A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN9A,1.0,0.0,0.0
SCN10A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCN11A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCNM1,-1.0,0.0,0.0
SCNN1A,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCNN1B,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCNN1D,0.39999999999999997,0.6,0.6497629043462503
SCNN1G,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCO1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SCO2,0.39999999999999997,0.6,0.6497629043462503
SCOC,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCP2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCP2D1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCPEP1,0.19999999999999998,0.8,0.8188409934341992
SCRG1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCRIB,-1.0,0.0,0.0
SCRN1,1.0,0.0,0.0
SCRN2,0.19999999999999998,0.8,0.8188409934341992
SCRN3,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCRT1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCRT2,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCT,0.19999999999999998,0.8,0.8188409934341992
SCTR,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCUBE1,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCUBE2,-0.19999999999999998,0.8,0.8188409934341992
SCUBE3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCX,0.0,1.0,1.0
SCYGR1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYGR2,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCYGR3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYGR4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYGR5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYGR6,0.39999999999999997,0.6,0.6497629043462503
SCYGR7,0.6000000000000001,0.3999999999999999,0.5121777015927432
SCYGR8,0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYL1,-1.0,0.0,0.0
SCYL2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SCYL3,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SDAD1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SDC1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDC2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDC3,0.39999999999999997,0.6,0.6497629043462503
SDC4,-0.19999999999999998,0.8,0.8188409934341992
SDCBP,0.39999999999999997,0.6,0.6497629043462503
SDCBP2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDCCAG8,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SDE2,-1.0,0.0,0.0
SDF2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SDF2L1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDF4,0.19999999999999998,0.8,0.8188409934341992
SDHA,-1.0,0.0,0.0
SDHAF1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SDHAF2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SDHAF3,-1.0,0.0,0.0
SDHAF4,-1.0,0.0,0.0
SDHB,-1.0,0.0,0.0
SDHC,-1.0,0.0,0.0
SDHD,-1.0,0.0,0.0
SDK1,1.0,0.0,0.0
SDK2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDR9C7,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDR16C5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDR39U1,-1.0,0.0,0.0
SDR42E1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDR42E2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SDS,0.6000000000000001,0.3999999999999999,0.5121777015927432
SDSL,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEBOX,0.6000000000000001,0.3999999999999999,0.5121777015927432
SEC11A,-1.0,0.0,0.0
SEC11C,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC13,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC14L1,-1.0,0.0,0.0
SEC14L2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC14L3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC14L4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC14L5,0.0,1.0,1.0
SEC14L6,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC16A,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC16B,0.39999999999999997,0.6,0.6497629043462503
SEC22A,0.0,1.0,1.0
SEC22B,0.0,1.0,1.0
SEC22C,0.19999999999999998,0.8,0.8188409934341992
SEC23A,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEC23B,1.0,0.0,0.0
SEC23IP,-1.0,0.0,0.0
SEC24A,-1.0,0.0,0.0
SEC24B,-1.0,0.0,0.0
SEC24C,-1.0,0.0,0.0
SEC24D,1.0,0.0,0.0
SEC31A,0.39999999999999997,0.6,0.6497629043462503
SEC31B,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SEC61A1,0.0,1.0,1.0
SEC61A2,-0.39999999999999997,0.6,0.6497629043462503
SEC61B,0.6000000000000001,0.3999999999999999,0.5121777015927432
SEC61G,0.39999999999999997,0.6,0.6497629043462503
SEC62,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SEC63,0.39999999999999997,0.6,0.6497629043462503
SECISBP2,-1.0,0.0,0.0
SECISBP2L,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SECTM1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEH1L,-0.19999999999999998,0.8,0.8188409934341992
SEL1L,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SEL1L2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEL1L3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SELE,0.6000000000000001,0.3999999999999999,0.5121777015927432
SELENBP1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SELENOF,0.39999999999999997,0.6,0.6497629043462503
SELENOH,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SELENOI,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SELENOK,-0.39999999999999997,0.6,0.6497629043462503
SELENOM,0.39999999999999997,0.6,0.6497629043462503
SELENON,0.19999999999999998,0.8,0.8188409934341992
SELENOO,-1.0,0.0,0.0
SELENOP,0.39999999999999997,0.6,0.6497629043462503
SELENOS,0.0,1.0,1.0
SELENOT,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SELENOV,0.39999999999999997,0.6,0.6497629043462503
SELENOW,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SELL,0.7999999999999999,0.20000000000000007,0.29498148909913624
SELP,0.7999999999999999,0.20000000000000007,0.29498148909913624
SELPLG,1.0,0.0,0.0
SEM1,-0.19999999999999998,0.8,0.8188409934341992
SEMA3A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA3B,0.19999999999999998,0.8,0.8188409934341992
SEMA3C,0.39999999999999997,0.6,0.6497629043462503
SEMA3D,1.0,0.0,0.0
SEMA3E,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA3F,0.39999999999999997,0.6,0.6497629043462503
SEMA3G,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA4A,0.6000000000000001,0.3999999999999999,0.5121777015927432
SEMA4B,1.0,0.0,0.0
SEMA4C,1.0,0.0,0.0
SEMA4D,-0.39999999999999997,0.6,0.6497629043462503
SEMA4F,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA4G,0.6000000000000001,0.3999999999999999,0.5121777015927432
SEMA5A,0.19999999999999998,0.8,0.8188409934341992
SEMA5B,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA6A,0.39999999999999997,0.6,0.6497629043462503
SEMA6B,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA6C,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMA6D,-1.0,0.0,0.0
SEMA7A,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMG1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEMG2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SENP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SENP2,-1.0,0.0,0.0
SENP3,0.19999999999999998,0.8,0.8188409934341992
SENP3-EIF4A1,0.39999999999999997,0.6,0.6497629043462503
SENP5,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SENP6,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SENP7,0.0,1.0,1.0
SENP8,-0.39999999999999997,0.6,0.6497629043462503
SEPHS1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPHS2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPSECS,0.0,1.0,1.0
SEPTIN1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN2,0.0,1.0,1.0
SEPTIN3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN5,1.0,0.0,0.0
SEPTIN6,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN7,0.0,1.0,1.0
SEPTIN8,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN9,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN10,0.39999999999999997,0.6,0.6497629043462503
SEPTIN11,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN12,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEPTIN14,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERAC1,-0.19999999999999998,0.8,0.8188409934341992
SERBP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SERF1A,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SERF1B,-1.0,0.0,0.0
SERF2,0.19999999999999998,0.8,0.8188409934341992
SERGEF,0.39999999999999997,0.6,0.6497629043462503
SERHL2,0.39999999999999997,0.6,0.6497629043462503
SERINC1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SERINC2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SERINC3,-0.39999999999999997,0.6,0.6497629043462503
SERINC4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERINC5,1.0,0.0,0.0
SERP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERP2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA1,0.6000000000000001,0.3999999999999999,0.5121777015927432
SERPINA3,0.39999999999999997,0.6,0.6497629043462503
SERPINA4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA5,0.19999999999999998,0.8,0.8188409934341992
SERPINA6,0.39999999999999997,0.6,0.6497629043462503
SERPINA7,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA9,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA10,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA11,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINA12,0.39999999999999997,0.6,0.6497629043462503
SERPINB1,-0.19999999999999998,0.8,0.8188409934341992
SERPINB2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB4,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB5,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB6,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB7,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB8,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB9,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB10,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB11,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB12,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINB13,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINC1,0.6000000000000001,0.3999999999999999,0.5121777015927432
SERPIND1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINE1,1.0,0.0,0.0
SERPINE2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINE3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPINF1,0.19999999999999998,0.8,0.8188409934341992
SERPINF2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERPING1,0.39999999999999997,0.6,0.6497629043462503
SERPINH1,1.0,0.0,0.0
SERPINI1,1.0,0.0,0.0
SERPINI2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERTAD1,0.39999999999999997,0.6,0.6497629043462503
SERTAD2,0.39999999999999997,0.6,0.6497629043462503
SERTAD3,0.6000000000000001,0.3999999999999999,0.5121777015927432
SERTAD4,1.0,0.0,0.0
SERTM1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SERTM2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SESN1,-1.0,0.0,0.0
SESN2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SESN3,0.7999999999999999,0.20000000000000007,0.29498148909913624
SESTD1,0.39999999999999997,0.6,0.6497629043462503
SET,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETBP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD1A,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD1B,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD3,-1.0,0.0,0.0
SETD4,0.19999999999999998,0.8,0.8188409934341992
SETD5,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD6,-1.0,0.0,0.0
SETD7,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETD9,0.39999999999999997,0.6,0.6497629043462503
SETDB1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SETDB2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SETMAR,0.39999999999999997,0.6,0.6497629043462503
SETSIP,0.7999999999999999,0.20000000000000007,0.29498148909913624
SETX,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SEZ6,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEZ6L,0.7999999999999999,0.20000000000000007,0.29498148909913624
SEZ6L2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SF1,-1.0,0.0,0.0
SF3A1,-1.0,0.0,0.0
SF3A2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SF3A3,-0.39999999999999997,0.6,0.6497629043462503
SF3B1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SF3B2,0.39999999999999997,0.6,0.6497629043462503
SF3B3,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SF3B4,0.0,1.0,1.0
SF3B5,-1.0,0.0,0.0
SF3B6,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SFI1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFMBT1,-1.0,0.0,0.0
SFMBT2,0.19999999999999998,0.8,0.8188409934341992
SFN,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFPQ,-0.19999999999999998,0.8,0.8188409934341992
SFR1,-0.19999999999999998,0.8,0.8188409934341992
SFRP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFRP2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFRP4,0.19999999999999998,0.8,0.8188409934341992
SFRP5,-0.39999999999999997,0.6,0.6497629043462503
SFSWAP,-1.0,0.0,0.0
SFT2D1,-1.0,0.0,0.0
SFT2D2,0.19999999999999998,0.8,0.8188409934341992
SFT2D3,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SFTA2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFTPA1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFTPA2,0.39999999999999997,0.6,0.6497629043462503
SFTPB,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFTPC,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFTPD,0.6000000000000001,0.3999999999999999,0.5121777015927432
SFXN1,-0.39999999999999997,0.6,0.6497629043462503
SFXN2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SFXN3,0.39999999999999997,0.6,0.6497629043462503
SFXN4,-1.0,0.0,0.0
SFXN5,-1.0,0.0,0.0
SGCA,-1.0,0.0,0.0
SGCB,-1.0,0.0,0.0
SGCD,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SGCE,1.0,0.0,0.0
SGCG,-1.0,0.0,0.0
SGCZ,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGF29,-1.0,0.0,0.0
SGIP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGK1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGK2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGK3,0.6000000000000001,0.3999999999999999,0.5121777015927432
SGMS1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
SGMS2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGO1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGO2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGPL1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
SGPP1,0.39999999999999997,0.6,0.6497629043462503
SGPP2,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGSH,0.39999999999999997,0.6,0.6497629043462503
SGSM1,0.7999999999999999,0.20000000000000007,0.29498148909913624
SGSM2,-0.39999999999999997,0.6,0.6497629043462503
SGSM3,-0.39999999999999997,0.6,0.6497629043462503
SGTA,-1.0,0.0,0.0
SGTB,0.7999999999999999,0.20000000000000007,0.29498148909913624
SH2B1,0.19999999999999998,0.8,0.8188409934341992
