ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0008544,epidermis development,134/3502,385/18870,1.66405719396354e-14,8.967755496196241e-12,7.852120596587767e-12,MYCL/CDH3/TECTA/SLC4A7/POU2F3/EDAR/BNC1/INHBA/WNT16/LIPM/KRT82/TGM5/VDR/KRT27/SPINK5/RBP2/PAX6/POU3F2/KRT5/NGFR/S100A7/KRT83/WNT10A/FGFR2/STRC/ZFP36/KRT73/ALOX15B/KRT32/GRXCR2/KRT4/KLK7/ABCA12/DKK4/TMPRSS11F/KRT6A/KRT15/COL17A1/CLRN1/LIPN/MAFF/LCE4A/REG3G/OVOL1/PLA2G10/USH1C/ALOXE3/SPRR2G/KRT1/EREG/FGF20/DLX3/KRT3/GRHL2/LHFPL5/KRT85/CRABP2/ALOX12/DKK1/KRT6B/GAL/TMEM132E/SFRP4/KRT16/OVOL3/KRT9/GDF3/PDZD7/KRT81/SCEL/USH2A/TMC1/LCE2A/CASP14/KRT79/CERS3/HPSE/DSG4/KRT25/SOX21/SNAI1/FOXN1/FLG2/KRT78/SOSTDC1/LCE3D/EVPL/KRT74/SLC39A2/SPRR2E/FOXE1/POU4F3/ESRP1/KRT72/KRT28/LIPK/KLK14/SULT2B1/TCHH/GRHL3/KRT2/OVOL2/ACER1/FLG/ETV4/IVL/CDKN1A/KRT14/ZBED2/ATOH1/KRT76/SPRR2D/KDF1/LCE3A/KRT80/FOXQ1/KRT36/KRT17/KRT77/SHH/KRT75/KRTAP6-3/KLK5/SPRR1B/REG3A/SLC44A4/CYP27B1/FOXI3/LCE5A/KRTAP6-2/IL17A/LCE6A/IL20/SPRR4,134
GO:0009582,detection of abiotic stimulus,65/3502,141/18870,6.058022173696548e-14,2.7840191652886583e-11,2.4376728645568533e-11,ADGRV1/PIEZO2/COL11A1/NTRK1/ABCA4/ROM1/AIPL1/CALCA/TAC1/CACNB4/SAG/ELOVL4/BEST1/NGFR/CDH2/GRM6/ASIC2/PKD2L1/GNGT2/GNAT1/STRC/GUCY2D/RGR/GNAT2/OTOP1/SCN11A/PDE6C/RHO/RPE65/PHF24/GRK7/TULP1/KCNA1/LHFPL5/ANO3/GUCA1A/CRB1/GRIK2/RP1/CABP4/PKD1L3/ITGA2/PDZD7/CHRNA9/CNGB1/TMC1/MMP24/TRPC3/EYS/SCN1A/PKDREJ/NTSR1/PDE6B/GJA10/CDS1/NPFFR2/TRPA1/GRK1/NOX3/CACNA1F/OPN1SW/NR2E3/RS1/GPR88/PDC,65
GO:0031424,keratinization,46/3502,83/18870,6.105305187036531e-14,2.7840191652886583e-11,2.4376728645568533e-11,CDH3/LIPM/KRT82/KRT5/KRT83/KRT73/KRT4/ABCA12/KRT6A/LIPN/LCE4A/SPRR2G/KRT1/KRT3/KRT85/KRT6B/KRT16/KRT81/LCE2A/CASP14/KRT79/CERS3/KRT78/LCE3D/EVPL/KRT74/SPRR2E/KRT72/LIPK/TCHH/KRT2/IVL/KRT76/SPRR2D/LCE3A/KRT80/KRT17/KRT77/KRT75/KRTAP6-3/KLK5/SPRR1B/LCE5A/KRTAP6-2/LCE6A/SPRR4,46
GO:0006959,humoral immune response,98/3502,258/18870,1.4565442154050346e-13,6.167424363515033e-11,5.4001650572648314e-11,IL6/NCR3LG1/IL1B/SLC11A1/CXCL3/CXCL8/TREM2/DMBT1/SUSD4/CXCL14/CFB/TREM1/F2/SPINK5/CXCL5/WFDC3/CXCL2/PLA2G1B/CFHR5/S100A7/CR1L/HPX/IFNE/FOXJ1/CXCL1/ALOX5/FGA/POU2AF1/IL36RN/KLK7/RNASE7/SPAG11B/MASP2/PI3/CCL2/KRT6A/HRG/WFDC9/PRSS3/S100A12/REG3G/AIRE/C9/C8B/C2/PGLYRP4/FCN2/BCL3/KRT1/BPIFA1/KLK3/CXCL6/FCN1/IFNG/CD5L/FGB/EXO1/TF/C8A/CR1/PRTN3/DEFB118/ZP4/CR2/ZP3/ACOD1/IFNA6/EVPL/AZU1/CST9L/IFNA4/CD83/CXCL13/MS4A1/REG1B/PRSS2/CFHR4/S100A9/C7/CCR6/PGLYRP1/LTA/WFDC10B/PGC/WFDC13/IFNA14/CXCL11/RNASE3/KLK5/C4BPA/REG3A/MUC7/IL17A/SEMG1/IFNA1/PGLYRP3/IFNA13/SPAG11A,98
GO:0009581,detection of external stimulus,63/3502,138/18870,2.5526712488069857e-13,1.0088156775285207e-10,8.83313819499456e-11,ADGRV1/PIEZO2/COL11A1/NTRK1/ABCA4/ROM1/AIPL1/CALCA/CACNB4/SAG/ELOVL4/BEST1/NGFR/CDH2/GRM6/ASIC2/PKD2L1/GNGT2/GNAT1/STRC/GUCY2D/RGR/GNAT2/OTOP1/SCN11A/PDE6C/RHO/RPE65/PHF24/GRK7/TULP1/KCNA1/LHFPL5/ANO3/GUCA1A/CRB1/GRIK2/RP1/CABP4/PKD1L3/ITGA2/PDZD7/CHRNA9/CNGB1/TMC1/MMP24/TRPC3/EYS/SCN1A/PKDREJ/NTSR1/PDE6B/GJA10/CDS1/TRPA1/GRK1/NOX3/CACNA1F/OPN1SW/NR2E3/RS1/GPR88/PDC,63
GO:0030216,keratinocyte differentiation,73/3502,177/18870,1.8005114790664692e-12,6.670895029941268e-10,5.841001383734711e-10,CDH3/POU2F3/WNT16/LIPM/KRT82/VDR/PAX6/KRT5/S100A7/KRT83/ZFP36/KRT73/ALOX15B/KRT4/ABCA12/KRT6A/LIPN/LCE4A/REG3G/SPRR2G/KRT1/EREG/KRT3/GRHL2/KRT85/KRT6B/KRT16/KRT81/SCEL/LCE2A/CASP14/KRT79/CERS3/DSG4/FOXN1/KRT78/LCE3D/EVPL/KRT74/SLC39A2/SPRR2E/KRT72/LIPK/TCHH/KRT2/OVOL2/ACER1/FLG/ETV4/IVL/CDKN1A/KRT14/ZBED2/KRT76/SPRR2D/KDF1/LCE3A/KRT80/KRT36/KRT17/KRT77/KRT75/KRTAP6-3/KLK5/SPRR1B/REG3A/CYP27B1/LCE5A/KRTAP6-2/IL17A/LCE6A/IL20/SPRR4,73
GO:0003341,cilium movement,80/3502,203/18870,2.7296502084663195e-12,9.518450844581377e-10,8.33430661173215e-10,DNAI4/CAMSAP3/DNAH2/RSPH4A/TEKT4/DNAH9/CFAP206/DNAI1/TTLL9/CFAP65/CFAP52/CFAP157/DNAH10/DNAAF1/CABS1/GAPDHS/HYDIN/CFAP45/DNAH17/DDX4/TTLL6/EPPIN/TEKT3/LDHC/DNAH14/DRC7/ROPN1L/CHRNA7/CFAP97D1/DNAH7/SPAG17/CFAP221/DNAH8/SPEM1/SPAG6/SLC22A16/PRSS55/CABYR/KLC3/DNAH6/DNAI2/NME8/ADCY10/DNAH5/CFAP54/CCDC38/TEKT2/CFAP43/RSPH6A/DNAI3/CCDC103/CFAP100/SPEF1/CELF3/ARMC12/DRC1/TEKT5/ENKUR/ROPN1/TBC1D21/DAW1/TEKT1/TTC29/CCDC63/ROPN1B/MEIG1/TSSK4/PGK2/HOATZ/CCR6/CCDC65/TEX101/CATSPERD/SMCP/RSPH9/TTLL8/TCTE1/RNASE10/SEMG1/CFAP73,80
GO:0043588,skin development,109/3502,317/18870,1.1115352365524568e-11,3.6606560457127572e-9,3.2052516090293364e-9,CDH3/POU2F3/EDAR/INHBA/WNT16/LIPM/KRT82/VDR/KRT27/SPINK5/PAX6/COL1A1/KRT5/NGFR/S100A7/KRT83/WNT10A/FGFR2/ZFP36/KRT73/ALOX15B/TFAP2B/KRT4/ABCA12/COMP/DKK4/TMPRSS11F/ASCL4/KRT6A/LIPN/LCE4A/REG3G/OVOL1/PLA2G10/ALOXE3/SPRR2G/KRT1/EREG/DLX3/KRT3/GRHL2/KRT85/ALOX12/DKK1/KRT6B/GAL/KRT16/KRT9/ITGA2/KRT81/SCEL/LCE2A/CASP14/KRT79/CERS3/HPSE/DSG4/KRT25/SOX21/SNAI1/FOXN1/FLG2/KRT78/SOSTDC1/LCE3D/EVPL/KRT74/SLC39A2/SPRR2E/FOXE1/KRT72/KRT28/LIPK/TCHH/GRHL3/KRT2/OVOL2/ACER1/FLG/ETV4/IVL/CDKN1A/KRT14/ZBED2/COL1A2/KRT76/SPRR2D/KDF1/LCE3A/KRT80/FOXQ1/KRT36/KRT17/KRT77/SHH/KRT75/KRTAP6-3/KLK5/SPRR1B/REG3A/CYP27B1/FOXI3/LCE5A/KRTAP6-2/IL17A/ADAMTS2/LCE6A/IL20/SPRR4,109
GO:0007586,digestion,58/3502,134/18870,3.29775213912292e-11,1.028898667406351e-8,9.008983821615025e-9,CD36/EZR/CHIT1/SCT/SOAT2/VDR/SERPINA3/CRACD/ABCG8/WNK4/TIFAB/CTRB2/ABCG5/SLC9A4/CHRM3/GCNT3/PNLIP/AMY2A/INAVA/TFF2/PRSS3/LDLR/MOGAT2/HRH2/SST/CHRM5/MUC6/SLC4A9/PRSS1/KCNN4/FABP1/HTR4/AKR1D1/CHIA/LRCOL1/VIL1/CCK/CYP8B1/CAPN9/GKN1/MUC13/ENPP7/SI/PRSS2/NPSR1/CCKBR/PGC/APOA4/APOA2/MUC4/CLPS/PGA5/NEUROD1/UCN3/IL17A/NEUROG1/MUC2/HAMP,58
GO:0042391,regulation of membrane potential,138/3502,440/18870,4.408734390803676e-11,1.3067488734342095e-8,1.1441825937396278e-8,OPRD1/CD36/KCND3/NLGN4X/PKP2/PIEZO2/SCN2B/CHRND/KCNC1/KCNK17/SLC4A8/TREM2/NALCN/NRCAM/KCNA4/TBX5/CACNB4/KCNH6/ABCB5/SLC6A4/SLC8A2/SHANK1/SCN8A/SLC26A5/GABRA2/GABRB3/CACNA1D/GRIK4/KCNK10/GRIA1/GRIA2/GRM1/TAFA4/GRIN2D/PMAIP1/SCN5A/KCNJ3/KCNE5/HTR3A/ASIC2/CHRNB4/KCNJ10/SLC1A6/CACNA1I/HTR3E/KCNK5/CACNA1G/CHRNA7/SCN11A/GLRA1/PRKCZ/CUX2/DRD2/CNR2/CHRNA2/RIMS2/WNT7A/KCNK9/HTR3C/GABRR3/INSYN2A/NPPA/CHRNB2/TCL1A/GRIN2A/KCNE4/GABRG3/KCNJ5/KCNH4/ADCY10/KCNH5/KCNE1/KCNH3/KCNK1/KCNA1/KCNH7/KCNH8/GRM5/CHRNA6/GJD2/GRID2/KCNK12/GRIK2/GJA1/HTR3B/GRIN3A/KCNN4/GRIA4/CACNB2/KCNC2/CHRNA3/SLC26A3/GRIN2B/CHRNA9/CNGB1/CFTR/GABRG1/SEZ6/GABRA1/GLRA3/CHRNB3/CHRNA4/GABRA4/MTNR1B/KCNK15/SCN1A/CACNG2/CHRNG/GABRP/NTSR1/HCN4/GABRA5/KCNQ3/SLC34A1/INSYN2B/GABRA6/GABRG2/HSH2D/KCNK13/NETO1/KCNJ9/ZACN/SCN10A/GRIN1/NRXN1/DRD1/ATP1A3/KCNMB2/HTR3D/BEST2/GABRB1/GABRR1/CCN6/GABRQ/UCN3/CELF4/CXADR/GPR88,138
