ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002286,T cell activation involved in immune response,32/2098,123/18870,3.08386837765515e-6,8.651219163789109e-5,6.409239796326774e-5,CD81/LGALS3/MDK/TMEM98/STAT6/LOXL3/RORC/HLA-DRB1/HAVCR2/CD74/FCGR2B/NCKAP1L/ANXA1/HLA-DRA/FGL2/LGALS9/FCER1G/ENTPD7/APBB1IP/BCL6/SPN/HLA-DMB/CD86/GPR183/IL4R/IRF4/LCP1/LILRB1/NFKBID/SLAMF6/PCK1/LEF1,32
GO:0010001,glial cell differentiation,53/2098,252/18870,3.354473711290311e-6,9.365110019934055e-5,6.938124523301368e-5,MXRA8/LRP1/GLI3/LPAR1/TGFB1/SOX4/APP/MDK/VIM/TMEM98/VCAN/NTRK2/ID4/TENM4/GRN/BOK/LAMA2/TNFRSF21/CLU/ID2/ARHGEF10/TUBA1A/IL33/PTN/LAMB2/ERBB3/SOX8/C1QA/IL34/NAB2/ITGB4/NDRG1/ROR1/MYD88/NRROS/PRDM8/GPR157/FGF2/ADGRG6/DTX1/PLP1/CXCR4/POU3F1/ACAN/MYOC/SERPINE2/ZNF365/ROR2/SOX11/ZNF488/PHGDH/LEF1/LDLR,53
GO:0061082,myeloid leukocyte cytokine production,18/2098,50/18870,3.392223299037031e-6,9.425186936606718e-5,6.982632396456482e-5,SPON2/TGFB1/TWIST1/NOD1/AXL/ACP5/P2RX7/PYCARD/TGFB3/LAPTM5/CD74/SYK/MYD88/TLR7/BCL6/PANX1/LILRB1/CARD9,18
GO:0048246,macrophage chemotaxis,16/2098,41/18870,3.4834725744599342e-6,9.632631066613732e-5,7.136316998404889e-5,MMP2/LGALS3/MDK/CMKLR1/RARRES2/SLAMF8/CSF1R/IL34/MMP28/SAA1/C3AR1/PTK2B/THBS1/TRPV4/CCL5/CCL3,16
GO:0051146,striated muscle cell differentiation,61/2098,305/18870,3.610929242498916e-6,9.937756450801518e-5,7.362368577746606e-5,TMEM119/MMP14/PTGFRN/CDON/PDGFRB/DOCK1/TGFB1/ADAM12/CD81/CCN3/IGF1/PIEZO1/IGF2/ADAMTS15/PRICKLE1/MYH3/PI16/NIBAN2/PDGFRA/ALPK3/RPL3L/HDAC5/PDLIM5/PRKD1/G6PD/ALPK2/FLNC/ACTG1/SHOX2/JAM2/MYOZ1/LMOD1/ASB2/MYOG/PRKG1/TCAP/DMPK/CD9/CXADR/SDC1/NRAP/FZD7/MSX1/ACADM/ACTC1/MYLK3/NOX4/MYOM2/CD53/ACTN2/DOCK2/TBX18/MYL9/IL4R/KLHL40/GATA6/TBX1/MYMX/TNNT2/CYP26B1/CXCL9,61
GO:0002690,positive regulation of leukocyte chemotaxis,27/2098,96/18870,3.6557298422029894e-6,1.0013595846072056e-4,7.41855405416267e-5,CAMK1D/MDK/CMKLR1/THBS4/RARRES2/AIF1/CSF1R/PTN/CD74/LGMN/SWAP70/VEGFD/NCKAP1L/IL34/C3AR1/LGALS9/CCR1/PTK2B/CCL21/THBS1/TMEM102/SPI1/GPSM3/TRPV4/PLA2G7/CCL5/CCL3,27
GO:0002455,humoral immune response mediated by circulating immunoglobulin,19/2098,55/18870,3.7132619695014068e-6,1.012343298445759e-4,7.499926695998147e-5,C1R/C1S/CD81/SVEP1/C2/SERPING1/C7/C3/CLU/SUSD4/FCGR2B/C1QA/C1QC/C1QB/C4B/C4A/C6/NCR3LG1/FCER2,19
GO:0035710,"CD4-positive, alpha-beta T cell activation",31/2098,119/18870,4.244657552688619e-6,1.1518096452552713e-4,8.5331605596844e-5,CD81/TMEM98/STAT6/TGFBR2/LOXL3/TCIRG1/RORC/TWSG1/HLA-DRB1/RUNX1/PRKCQ/NCKAP1L/ANXA1/HLA-DRA/LGALS9/ENTPD7/SASH3/BCL6/SPN/CD86/GPR183/IL4R/IL2RG/IRF4/CD28/RUNX3/TOX/NKG7/NFKBID/SLAMF6/LEF1,31
GO:0002063,chondrocyte development,14/2098,33/18870,4.4341786365194834e-6,1.1879295973672196e-4,8.800754560176604e-5,SFRP2/ECM1/SULF1/SULF2/TGFBR2/RUNX2/RARG/TSKU/COMP/FGF18/SHOX2/COL11A1/CHST11/PTHLH,14
GO:0045577,regulation of B cell differentiation,14/2098,33/18870,4.4341786365194834e-6,1.1879295973672196e-4,8.800754560176604e-5,MMP14/ID2/ZFP36L2/SLAMF8/NCKAP1L/SYK/SFRP1/BTK/BCL6/INHBA/SPI1/IL2RG/IKZF3/TLR9,14
GO:0010721,negative regulation of cell development,58/2098,287/18870,4.439137637828253e-6,1.1879295973672196e-4,8.800754560176604e-5,GLI3/LRRC17/THY1/MDK/TMEM98/IGF1/SNAI2/NFATC4/SYNGAP1/ID4/FRZB/TMEM176A/TMEM176B/LOXL3/SPP1/GPR137B/ID2/FBN1/SEMA3B/NTN1/PTN/RUNX1/PTPRS/CD74/CEBPA/EPHB2/LILRB4/FCGR2B/FSTL3/PLXNA3/ARHGAP4/C1QC/SEMA5A/ANXA1/FGL2/SEMA3D/SFRP1/IFRD1/BCL6/BTG2/GPR68/DTX1/INHBA/IL4R/IL17D/SEMA3A/ADIPOQ/NPPC/PTHLH/UBASH3B/RUNX3/CDKN2B/SOX11/LILRB1/TRIB1/CCL3/ERFE/LDLR,58
GO:0045444,fat cell differentiation,52/2098,248/18870,4.534873386531718e-6,1.207982098880261e-4,8.949313148602189e-5,SFRP2/TGFB1/CCN4/CLIP3/CMKLR1/SNAI2/C1QTNF3/ID4/FRZB/WDFY2/SH2B2/RARRES2/PNPLA3/EBF2/TTC8/ADIRF/RORC/ID2/CCDC3/ZFP36L2/PDGFRA/WWTR1/ARL4A/SOX8/CEBPA/SMAD6/ENPP1/GNB3/PPARG/AAMDC/SLC2A4/SFRP1/GDF10/ZBTB7C/METRNL/LMO3/PPARGC1A/MMP11/FNDC5/SOD2/FABP4/CCND1/RETREG1/ADIPOQ/SLC7A10/FABP3/TRPV4/ALOX5/ADRB1/LEP/GDF6/NR4A1,52
GO:0019722,calcium-mediated signaling,46/2098,210/18870,4.706931539806136e-6,1.2480891073814716e-4,9.246445182978935e-5,ADGRL1/PDGFRB/CMKLR1/IGF1/NFATC4/P2RX7/CD4/PLCE1/LRRK2/CAMKK2/NFATC1/PDK2/KCNJ11/PDGFRA/P2RX4/ERBB3/CACNA1C/PRKD1/MYOZ1/SYK/TMEM38A/DMPK/CLIC2/ATP1B1/PTGFR/GRIN2D/VCAM1/BTK/CCR1/PLN/ATP2A2/PLEK/ACKR2/SELP/LMCD1/NMUR1/TRPM2/SPHK1/CXCR4/HTR2B/ACKR4/FCGR3A/ADGRB2/CCR5/CCL3/CLEC7A,46
GO:0002443,leukocyte mediated immunity,84/2098,466/18870,5.004115303067959e-6,1.320542275184961e-4,9.783213143267989e-5,C1R/SPON2/TGFB1/C1S/CD81/SVEP1/STAT6/AHR/C2/P2RX7/SERPING1/C7/C3/CD84/S100A13/CLU/TCIRG1/MR1/GAB2/HLA-DRB1/SUSD4/ITGB2/UNC93B1/HAVCR2/PRKCD/CD74/SWAP70/LILRB4/FCGR2B/C1QA/NCKAP1L/BCR/C1QC/HLA-DRA/TYROBP/IL21R/MILR1/SYK/MYD88/C1QB/LGALS9/FCER1G/ITGAM/PIK3CG/C4B/SASH3/BTK/BCL6/RIPK3/PTGDR/FCER1A/C4A/C6/SPN/NCR3LG1/SPI1/IL4R/PTAFR/CD2/FCGR3A/CD28/WAS/ARID5A/CTSG/IL2RB/IL7R/NKG7/CSF2RB/CD300A/TLR9/SCIMP/SLAMF7/LILRB1/CORO1A/FCER2/CD8A/SH2D1A/LEP/CARD9/SLAMF6/CCL3/SH2D1B/CLEC7A/CD40LG,84
GO:0006958,"complement activation, classical pathway",16/2098,42/18870,5.048396505787176e-6,1.320542275184961e-4,9.783213143267989e-5,C1R/C1S/SVEP1/C2/SERPING1/C7/C3/CLU/SUSD4/C1QA/C1QC/C1QB/C4B/C4A/C6/NCR3LG1,16
GO:0042119,neutrophil activation,16/2098,42/18870,5.048396505787176e-6,1.320542275184961e-4,9.783213143267989e-5,GRN/ITGB2/PRKCD/FCGR2B/BCR/ANXA1/TYROBP/SYK/MYD88/FCER1G/ITGAM/SPI1/PTAFR/CTSG/CD300A/CCL5,16
GO:0002718,regulation of cytokine production involved in immune response,31/2098,120/18870,5.120895961008509e-6,1.3334996791738302e-4,9.879207832259513e-5,SPON2/TGFB1/TNFRSF14/CD81/TWIST1/NOD1/AXL/ACP5/P2RX7/PYCARD/TGFB3/LAPTM5/CD74/LILRB4/IRF5/TRIL/SYK/MYD88/TLR7/SASH3/BTK/BCL6/LACC1/PANX1/TRIM6/ARID5A/TLR9/SCIMP/LILRB1/CARD9/CLEC7A,31
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,39/2098,168/18870,5.739785384926793e-6,1.487988112958477e-4,1.1023732550843892e-4,FAT4/HMCN1/TRO/PLXNB2/PCDHB14/FAT1/DCHS1/ROBO3/PCDHGC3/PCDHB13/CDH11/PTK7/PCDH7/PCDHB11/PCDHB12/CLSTN3/CD84/PCDHB15/PCDH18/CDH24/MYOT/PCDH19/PLXNB3/EMB/CELSR2/PCDHB7/CADM3/CLSTN2/HMCN2/CDH6/PCDHB9/CELSR1/CNTN4/CDHR5/MPZL2/SDK2/CDH16/CDH20/PCDHAC2,39
GO:0006006,glucose metabolic process,43/2098,193/18870,6.0273463561054386e-6,1.5555911239957458e-4,1.1524568213989675e-4,SRC/LIPA/IGFBP4/IGF1/C1QTNF3/PFKL/IGF2/FBP1/IGFBP3/RORC/LEPR/PGP/PDK2/MDH2/KCNJ11/ENO2/G6PD/DLAT/GNB3/PGM2L1/GOT1/C1QTNF1/PFKP/ACADM/PPARGC1A/PCK2/TSTD1/PDK4/PPP1R3G/GAPDH/PGM1/NPY1R/GPT2/ENO3/PGAM2/ADIPOQ/RBP4/SDS/ATF3/MIDN/LEP/PCK1/ERFE,43
GO:0045619,regulation of lymphocyte differentiation,46/2098,212/18870,6.143340820470834e-6,1.5785123957731917e-4,1.1694380034124032e-4,MMP14/GLI3/SOX4/MDK/AXL/TGFBR2/LOXL3/ID2/ZFP36L2/HLA-DRB1/SLAMF8/RUNX1/CD74/LILRB4/NCKAP1L/ANXA1/HLA-DRA/FGL2/GLI2/SYK/SFRP1/LGALS9/SASH3/BTK/BCL6/SOX12/DTX1/INHBA/CD86/SPI1/IL4R/IL2RG/PRDM1/LILRB2/IRF4/CD2/CD28/RUNX3/IKZF3/TOX/IL7R/TLR9/NFKBID/CYP26B1/PCK1/LEF1,46
GO:0033674,positive regulation of kinase activity,65/2098,337/18870,6.237260698278817e-6,1.591288706944672e-4,1.1789033100310653e-4,SRC/PDGFRB/TGFB1/CCND2/MAP3K12/PKD2/IGF1/LTK/DDR2/AXL/NTRK2/ADRA2A/PDGFD/TGFBR2/CD4/MUSK/CLU/NEK10/LRRK2/CAMKK2/TENM1/CD24/HLA-DRB1/CSF1R/PDGFRA/PRKCD/ERBB3/CD74/PPP2CA/PRKD1/PRKAG2/FGF18/IL34/NAB2/CAMK1/ROR1/TYRO3/MERTK/ANG/PIK3CG/CHI3L1/FGF2/RIPK3/PTK2B/CCL21/RASSF2/NOX4/THBS1/TRAF4/CAMKK1/CD86/CCND1/PIK3R5/MMD/HTR2B/ADIPOQ/PRLR/ROR2/TNFRSF11A/CD300A/CCL5/FZD10/ADCYAP1/LEP/EGR1,65
GO:1903036,positive regulation of response to wounding,23/2098,77/18870,6.270184951832861e-6,1.591288706944672e-4,1.1789033100310653e-4,EMILIN1/CCN4/MDK/DDR2/ADRA2A/GRN/F2R/EMILIN2/SMOC2/ST3GAL4/MYLK/PTN/F3/ANXA1/ACTG1/FLNA/THBS1/CXCR4/FOXC2/DUOX1/HBEGF/CLEC7A/PLAU,23
GO:0016049,cell growth,88/2098,497/18870,6.275273185643705e-6,1.591288706944672e-4,1.1789033100310653e-4,DCLK1/SFRP2/MMP14/CRABP2/KAZALD1/POSTN/PRMT2/SLC23A2/SLIT3/TGFB1/FN1/FXN/CCN3/APP/IGFBP4/PRR5/MAP1B/IGF1/RNF157/DAB2/FRZB/TGFBR2/SH3BP4/APOE/CAPRIN2/FBP1/SPP1/IGFBP3/CLSTN3/ST8SIA2/PLCE1/PRICKLE1/SHTN1/RARG/IGFBP7/BDKRB1/CXCL16/WASF1/RERG/SEMA3B/TEAD1/PI16/NRP2/COBL/PTCH2/NTN1/LAMB2/PTPRS/DACT3/PDLIM5/PRKCQ/PPP2CA/PLXNA3/ARHGAP4/G6PD/ALCAM/SEMA5A/NDN/ENPP1/TMEM97/SEMA3D/PRKG1/SFRP1/TRPV2/LTBP4/CPNE5/EFNA5/MSX1/IFRD1/BCL6/PTK2B/MEG3/INHBA/TIAM1/SPHK1/CXCR4/FAM107A/OSGIN1/ITGA4/FLRT3/TNC/SEMA3A/PLXNA4/SERPINE2/FLRT1/NRCAM/HBEGF/H3-5,88
GO:0006636,unsaturated fatty acid biosynthetic process,18/2098,52/18870,6.445893240426965e-6,1.6204026860242157e-4,1.2004723478525864e-4,PTGES/CD74/FADS2/CBR1/PTGIS/ANXA1/SCD5/PRXL2B/FADS1/ELOVL5/PLA2G4A/PLA2G4F/SCD/ELOVL7/AKR1C3/ABCD2/ELOVL6/ELOVL4,18
GO:0050819,negative regulation of coagulation,18/2098,52/18870,6.445893240426965e-6,1.6204026860242157e-4,1.2004723478525864e-4,FAP/ANXA5/APOE/SERPING1/PROCR/PDGFRA/PRKCD/PRKG1/CD9/C1QTNF1/PROS1/TSPAN8/THBS1/ANXA2/ADAMTS18/UBASH3B/SERPINE2/PLAU,18
GO:0048659,smooth muscle cell proliferation,40/2098,175/18870,6.546466951842035e-6,1.6385919650580472e-4,1.2139478417503809e-4,ELN/MMP2/SRC/PDGFRB/TGFB1/CCN4/CCN3/OGN/IGF1/DDR2/PDGFD/APOE/PDE1A/DNMT1/IGFBP3/TGFB3/ID2/EFEMP2/AIF1/VIPR2/MFN2/ITGA2/TACR1/PRKG1/PPARG/CALCRL/MYD88/ANG/FGF2/PPARGC1A/THBS1/MMP9/SOD2/PTGIR/PTAFR/ADIPOQ/NPPC/CCL5/TRIB1/HBEGF,40
GO:0046635,positive regulation of alpha-beta T cell activation,22/2098,72/18870,6.591195069215507e-6,1.6427068569499763e-4,1.2169963518357252e-4,GLI3/CD81/TGFBR2/HLA-DRB1/RUNX1/PRKCQ/LILRB4/NCKAP1L/ANXA1/HLA-DRA/SYK/LGALS9/SASH3/CD86/IL4R/IL2RG/RASAL3/CD28/RUNX3/NFKBID/PTPN22/HSPH1,22
GO:0038065,collagen-activated signaling pathway,9/2098,15/18870,6.827139165002623e-6,1.679186999436636e-4,1.244022598261179e-4,COL1A1/DDR2/ITGA11/ITGA2/SYK/COL4A2/COL4A1/UBASH3B/OSCAR,9
GO:1902563,regulation of neutrophil activation,9/2098,15/18870,6.827139165002623e-6,1.679186999436636e-4,1.244022598261179e-4,GRN/ITGB2/FCGR2B/BCR/SYK/ITGAM/SPI1/PTAFR/CD300A,9
GO:2001028,positive regulation of endothelial cell chemotaxis,9/2098,15/18870,6.827139165002623e-6,1.679186999436636e-4,1.244022598261179e-4,SMOC2/TMSB4X/P2RX4/LGMN/PRKD1/FGF16/FGF18/SEMA5A/FGF2,9
GO:0022617,extracellular matrix disassembly,20/2098,62/18870,6.882150953434121e-6,1.679186999436636e-4,1.244022598261179e-4,MMP14/MMP2/CTSK/SH3PXD2B/LRP1/TGFB1/DDR2/FAP/ADAMTS15/FSCN1/CST3/DPP4/CTSS/MELTF/TPSAB1/MMP11/MMP9/MMP3/LCP1/CTSG,20
GO:0043030,regulation of macrophage activation,20/2098,62/18870,6.882150953434121e-6,1.679186999436636e-4,1.244022598261179e-4,KARS1/GRN/GPR137B/CD84/LRRK2/CD200/IL33/HAVCR2/CD74/CEBPA/FCGR2B/VSIG4/NR1H3/PLA2G4A/THBS1/SPHK1/IL4R/LRFN5/CCL3/LDLR,20
GO:0015908,fatty acid transport,30/2098,116/18870,7.053412568103877e-6,1.7066319492908005e-4,1.2643551388526555e-4,CRABP2/SLCO2B1/BDKRB2/APOE/P2RX7/SLC27A3/PTGES/PLA2R1/P2RX4/SLC43A3/ANXA1/PLIN2/PPARG/SYK/RBP7/GOT2/PLA2G4A/THBS1/ABCC4/MAP2K6/CPT1B/FABP4/PLA2G4F/FABP7/ABCD2/SLCO2A1/FABP3/TNFRSF11A/LEP/ERFE,30
GO:0019882,antigen processing and presentation,30/2098,116/18870,7.053412568103877e-6,1.7066319492908005e-4,1.2643551388526555e-4,NOD1/RAB34/SAR1B/PYCARD/MR1/HLA-DRB1/UNC93B1/CD74/LGMN/FCGR2B/HLA-DRA/FGL2/HLA-DPB1/RAB32/CTSS/HLA-DQA1/HLA-DPA1/FCER1G/CD209/CCL21/THBS1/HLA-DMB/WDFY4/MARCHF1/LILRB2/WAS/RAB3C/FCER2/CD8A/HLA-DRB5,30
GO:0018212,peptidyl-tyrosine modification,56/2098,278/18870,7.1247272074796805e-6,1.716734061984834e-4,1.2718392704507298e-4,SFRP2/SRC/PDGFRB/TGFB1/TNFRSF14/RAP2B/APP/IGF1/LTK/DDR2/ADRA2A/PDGFD/ENPP2/FYN/IGF2/THBS4/EPHA3/CD4/FGF7/TPST2/CD44/ITGB2/CSF1R/PDGFRA/EFEMP1/PRKCD/ERBB3/CD74/EPHB2/PPP2CA/LILRB4/IL34/HGF/SYK/SFRP1/EFNA5/SH3BP5/BTK/PTK2B/TPST1/CRLF1/NOX4/EHD4/TMEM102/HCLS1/PKDCC/CSPG4/ADIPOQ/ERRFI1/PRLR/CD300A/CCL5/ANGPT4/LEP/CSF3/HBEGF,56
GO:0002367,cytokine production involved in immune response,31/2098,122/18870,7.390256413567954e-6,1.7733561567598804e-4,1.3137876451610364e-4,SPON2/TGFB1/TNFRSF14/CD81/TWIST1/NOD1/AXL/ACP5/P2RX7/PYCARD/TGFB3/LAPTM5/CD74/LILRB4/IRF5/TRIL/SYK/MYD88/TLR7/SASH3/BTK/BCL6/LACC1/PANX1/TRIM6/ARID5A/TLR9/SCIMP/LILRB1/CARD9/CLEC7A,31
GO:1905523,positive regulation of macrophage migration,12/2098,26/18870,7.468824229737343e-6,1.7848338395919653e-4,1.3222908653643718e-4,MMP14/MDK/CMKLR1/RARRES2/CSF1R/P2RX4/IL34/C3AR1/THBS1/TRPV4/CCL5/CCL3,12
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,71/2098,380/18870,7.5653651897158905e-6,1.8004949039623024e-4,1.333893336081486e-4,C1R/TGFB1/C1S/CD81/TMEM98/SVEP1/STAT6/AHR/C2/P2RX7/SERPING1/C7/LOXL3/CD4/C3/CLU/TCIRG1/MR1/RORC/IL33/HLA-DRB1/SUSD4/UNC93B1/HAVCR2/PRKCD/CD74/SWAP70/PRKCQ/EPHB2/LILRB4/FCGR2B/C1QA/NCKAP1L/C1QC/ANXA1/HLA-DRA/IL21R/MYD88/C1QB/FCER1G/C4B/ENTPD7/PLA2G4A/SASH3/BTK/BCL6/RIPK3/IL17RA/FCER1A/C4A/C6/SPN/NCR3LG1/IL4R/IRF4/FCGR3A/CD28/WAS/ARID5A/IL2RB/IL7R/CSF2RB/LILRB1/NFKBID/FCER2/CD8A/CARD9/SLAMF6/LEF1/CLEC7A/CD40LG,71
GO:0048704,embryonic skeletal system morphogenesis,26/2098,94/18870,7.67589360846159e-6,1.8193434360953655e-4,1.3478572364245982e-4,MMP14/GLI3/OSR1/TWIST1/TGFBR2/MMP16/TGFB3/RUNX2/PDGFRA/HOXD3/SHOX2/COL11A1/HOXC4/CHST11/HOXB5/HOXD4/HOXB6/MDFI/OSR2/GSC/SATB2/TBX1/HOXD9/MTHFD1L/FOXC2/SOX11,26
GO:0048880,sensory system development,74/2098,401/18870,7.733017094256446e-6,1.8254321246482594e-4,1.3523680301337653e-4,COL5A2/COL5A1/SH3PXD2B/MFAP2/NOTCH2/GLI3/CDON/THY1/COL8A1/PDGFRB/COL8A2/CHRDL1/FAT1/VSTM4/VIM/TWIST1/NTRK2/PXDN/TGFBR2/MITF/C3/MYOM1/MEIS3/JMJD6/TTC8/TCIRG1/CLIC4/SPRED1/PRICKLE1/FBN1/TWSG1/RARG/TUB/TSKU/LPCAT1/SLC17A7/TGIF2/MFN2/PDGFRA/EFEMP1/LAMB2/CC2D2A/CACNA1C/SOX8/EPHB2/LIMK2/C1QA/KERA/SALL2/MERTK/ITGAM/FGF2/NHS/GDF11/COL4A1/NES/MYOM2/MFAP5/OSR2/INHBA/ANGPTL7/FJX1/ATP2B2/PRDM1/SEMA3A/ADAMTS18/RBP4/FOXC2/CRYBB3/SOX11/SDK2/VSX1/ABCB5/CYP1A1,74
GO:1903038,negative regulation of leukocyte cell-cell adhesion,36/2098,152/18870,8.02419876610575e-6,1.8764531330446824e-4,1.3901668503083604e-4,GPNMB/GLI3/TNFRSF14/LGALS3/MDK/LOXL3/TNFRSF21/TWSG1/PAG1/HLA-DRB1/LAPTM5/HAVCR2/RUNX1/CD74/LILRB4/FCGR2B/NCKAP1L/ANXA1/FGL2/VSIG4/LGALS9/BCL6/CCL21/DTX1/SPN/PDCD1LG2/CD86/IL4R/LILRB2/TNFAIP8L2/RUNX3/CTSG/SDC4/CD300A/LILRB1/PTPN22,36
GO:0060840,artery development,29/2098,111/18870,8.046096609749025e-6,1.8764531330446824e-4,1.3901668503083604e-4,LOX/FKBP10/COL3A1/SLC2A10/LRP1/GLI3/PDGFRB/SOX4/PKD2/MDK/TGFBR2/APOE/LOXL1/LUZP1/PRICKLE1/PLXND1/EFEMP2/MYLK/COMP/SMAD6/NGFR/NKX3-1/TBX1/PRDM1/ADAMTS6/FOXC2/HAND2/LEP/LDLR,29
GO:1905954,positive regulation of lipid localization,29/2098,111/18870,8.046096609749025e-6,1.8764531330446824e-4,1.3901668503083604e-4,LRP1/DAB2/APOE/P2RX7/SPP1/C3/MSR1/PTGES/PLA2R1/PLTP/P2RX4/PRKCD/PLIN2/PPARG/FITM1/NR1H3/NKX3-1/C1QTNF1/PLA2G4A/HILPDA/MAP2K6/IKBKE/CIDEA/ANXA2/ADIPOQ/FABP3/TNFRSF11A/PLIN5/ERFE,29
GO:0043277,apoptotic cell clearance,17/2098,48/18870,8.154944907724922e-6,1.894230603166345e-4,1.4033372563314426e-4,LRP1/AXL/C2/C3/JMJD6/ANXA1/TYROBP/TYRO3/MERTK/NR1H3/C4B/MEGF10/C4A/THBS1/RAC3/XKR9/MARCO,17
GO:0150063,visual system development,73/2098,395/18870,8.426594856641815e-6,1.9488259431623965e-4,1.4437841134936448e-4,COL5A2/COL5A1/SH3PXD2B/MFAP2/NOTCH2/GLI3/CDON/THY1/COL8A1/PDGFRB/COL8A2/CHRDL1/FAT1/VSTM4/VIM/TWIST1/NTRK2/PXDN/TGFBR2/MITF/C3/MYOM1/MEIS3/JMJD6/TTC8/TCIRG1/CLIC4/SPRED1/PRICKLE1/FBN1/TWSG1/RARG/TUB/TSKU/LPCAT1/SLC17A7/TGIF2/MFN2/PDGFRA/EFEMP1/LAMB2/CC2D2A/CACNA1C/SOX8/EPHB2/LIMK2/C1QA/KERA/SALL2/MERTK/ITGAM/FGF2/NHS/GDF11/COL4A1/NES/MYOM2/MFAP5/OSR2/INHBA/ANGPTL7/FJX1/ATP2B2/PRDM1/ADAMTS18/RBP4/FOXC2/CRYBB3/SOX11/SDK2/VSX1/ABCB5/CYP1A1,73
GO:0034446,substrate adhesion-dependent cell spreading,27/2098,100/18870,8.457105866659617e-6,1.9488259431623965e-4,1.4437841134936448e-4,ANTXR1/SRC/POSTN/FBLN1/PARVA/DOCK1/FN1/MDK/EPHB3/AXL/DAB2/SRGAP2/S100A10/MICALL2/LAMB1/CARMIL1/FERMT3/TYRO3/MELTF/MERTK/EFNA5/FZD7/FLNA/ITGA4/MYOC/TACSTD2/RAC3,27
GO:0048660,regulation of smooth muscle cell proliferation,39/2098,171/18870,8.971668063423152e-6,2.0592283179564523e-4,1.525575509682148e-4,ELN/MMP2/SRC/PDGFRB/TGFB1/CCN4/OGN/IGF1/DDR2/PDGFD/APOE/PDE1A/DNMT1/IGFBP3/TGFB3/ID2/EFEMP2/AIF1/VIPR2/MFN2/ITGA2/TACR1/PRKG1/PPARG/CALCRL/MYD88/ANG/FGF2/PPARGC1A/THBS1/MMP9/SOD2/PTGIR/PTAFR/ADIPOQ/NPPC/CCL5/TRIB1/HBEGF,39
GO:0001706,endoderm formation,19/2098,58/18870,9.030907773884233e-6,2.0646646237380213e-4,1.5296029868157838e-4,COL5A2/MMP14/MMP2/COL5A1/COL6A1/COL8A1/FN1/COL12A1/ITGB5/ITGB2/LAMB1/LAMA3/COL11A1/COL4A2/DUSP4/INHBA/MMP9/GATA6/ITGA4,19
GO:0060562,epithelial tube morphogenesis,64/2098,334/18870,9.128319626204404e-6,2.0787510615438815e-4,1.54003889834045e-4,SFRP2/MMP14/SRC/NOTCH2/GLI3/CTHRC1/PLXNB2/TGFB1/DCHS1/PKD2/OSR1/MDK/TWIST1/NFATC4/PTK7/TGFBR2/CTSZ/IFT52/ADAMTS12/CLIC4/ADAMTS16/LUZP1/PRICKLE1/FZD6/RARG/PLXND1/FZD1/GPC3/COBL/CSF1R/NTN1/CC2D2A/LBX1/SOX8/GDF7/ASB2/FMN1/GLI2/TCAP/SFRP1/MAGED1/NKX3-1/FGF2/TMEM59L/COL4A1/CELSR1/CCDC40/HS3ST3A1/FZD2/LGR5/CXCR4/VDR/TNC/TACSTD2/KIF26B/ST14/ITGAX/MTHFD1L/HHIP/FOXC2/HAND2/SDC4/IRX1/LEF1,64
GO:0001822,kidney development,61/2098,314/18870,9.427306248418489e-6,2.1384518509596158e-4,1.5842681183094722e-4,NOTCH2/GLI3/PDGFRB/SOX4/DCHS1/PKD2/OSR1/GLIS2/NID1/SULF1/PTK7/PDGFD/SULF2/ID3/PLCE1/JMJD6/PCSK5/CD34/ADAMTS16/FBN1/BASP1/LRRK2/PLXND1/CD24/GPC3/PDGFRA/DYNC2H1/WWTR1/LAMB2/CC2D2A/SOX8/SMAD6/KANK2/ANGPT2/FMN1/GLI2/SFRP1/MAGED1/SDC1/NKX3-1/FGF2/TMEM59L/GDF11/MMP17/CRLF1/OSR2/HS3ST3A1/MMP9/GCNT1/TACSTD2/PRDM1/ADIPOQ/KIF26B/ADAMTS6/FOXC2/SDC4/IRX1/SOX11/CYP26B1/GDF6/EGR1,61
GO:0006029,proteoglycan metabolic process,25/2098,90/18870,1.0513877831537487e-5,2.3743139541642803e-4,1.7590061234026838e-4,SLC2A10/ADAMTS7/GAL3ST4/DSEL/CHPF/DSE/IGF1/SULF1/SULF2/CHST14/IDUA/CHPF2/ADAMTS12/HS3ST2/CSGALNACT1/COL11A1/SLC35D2/CHST11/XYLT1/UST/CHSY3/BTK/HS3ST3A1/HS6ST2/UGDH,25
GO:0046632,alpha-beta T cell differentiation,31/2098,124/18870,1.0548872053975967e-5,2.3743139541642803e-4,1.7590061234026838e-4,GLI3/TMEM98/STAT6/TGFBR2/LOXL3/RORC/HLA-DRB1/RUNX1/LILRB4/NCKAP1L/ANXA1/HLA-DRA/SYK/LGALS9/ENTPD7/SASH3/BCL6/SPN/CD86/GPR183/IL4R/PRR7/IL2RG/PRDM1/IRF4/TNFSF8/RUNX3/TOX/NFKBID/SLAMF6/LEF1,31
