ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045177,apical part of cell,146/3771,469/19886,1.1514312078516575e-10,6.427079651099252e-9,5.211741256591714e-9,CD36/EZR/SLC47A2/UPK1A/TRPV5/KISS1/MGAM/SLC7A13/SLC4A7/MYO5B/SLC4A8/PKHD1/ABCG2/TRPV4/CDHR2/DUOX1/EDAR/SLC12A3/AQP8/SLC16A3/AJAP1/ABCC11/SLC17A1/SCNN1A/TRPM6/CPO/CDHR5/FRMD1/DUOX2/PTPRH/PAPPA2/F2RL2/PTPRO/TMEM235/ABCG8/CDH2/PLB1/PDZK1/OTOA/FRMPD2/ABCG5/SLC22A7/CA12/SLC9A4/SLC22A11/GNAT1/SCNN1G/SHROOM3/PRKG2/OXTR/GP2/OTOG/TMEM114/CHRNA7/PRKCZ/CYP4F2/MYO1A/REN/SLC12A1/ATP6V0A4/SLC5A10/SLC22A8/LRP2/ASPM/LDLR/INSC/KCNE4/USH1C/LRRC15/ADCY10/SLC4A10/KCNE1/SHANK2/KCNK1/ANXA13/KCNA1/ABCB11/SLC23A1/LHFPL5/CRB1/MARVELD2/GJA1/SLC17A4/IGSF5/SLC15A1/SLC17A2/PLET1/SLC6A19/C5AR1/SLC4A9/CASR/SLC5A8/SLC2A7/KCNC2/SPEF1/SLC5A12/DSG1/FABP1/UPK1B/SLC26A3/USH2A/SLC13A2/TF/GNAT3/ATP4B/AQP6/CFTR/ADCY8/UMOD/CEACAM20/SLCO1A2/SLC22A2/SPTBN2/SLC13A1/LCT/C5AR2/MUC13/SLC7A9/SLC34A1/SLC3A1/SLC10A2/STC1/SI/FOLR1/ATP4A/KNCN/MIP/CYP4A11/CBLIF/CLCA4/ATP6V0D2/SLC9A3/CEACAM7/CTSK/SLC2A2/ATP12A/SLC22A12/AQP2/EPCAM/SLC44A4/GPR143/SLC17A3/TMEM174/SLC5A11/CRB2/SLC34A2,146
GO:0098878,neurotransmitter receptor complex,28/3771,46/19886,4.259373370827334e-10,2.1793793747399856e-8,1.767266319650289e-8,CNIH3/CPT1C/CACNG8/SHISA9/CACNG5/GRIK4/GRIA1/GRIA2/GRIN2D/HTR3A/HTR3E/HTR3C/GRIN2A/GRID2/GRIK2/HTR3B/GRIN3A/GRIA4/VWC2L/GRIN2B/OLFM2/CACNG3/CACNG2/CACNG7/SHISA7/GRIN1/OLFM3/HTR3D,28
GO:0045111,intermediate filament cytoskeleton,88/3771,250/19886,8.565055966564793e-10,4.045341818054449e-8,3.28038175885437e-8,PKP2/KRT24/NEFM/BFSP1/KRT82/KRT27/KRT5/KRT83/KRTAP5-7/KRT12/DLGAP2/SLC1A6/KRT73/KRT32/KRT8/KRT40/KRT4/KRTAP1-1/GFAP/BFSP2/KRT6A/KRT15/NEFL/MMP14/KRT39/UPP2/KRT33A/S100A8/SHANK2/CARMIL2/KRT1/KRTAP10-6/KRTAP12-2/KRT3/KRT85/KRTAP8-1/KRT6B/KRT16/LMNTD1/KRT35/KRT9/KRT81/SYCE1L/NEFH/CASP14/KRT79/KRT25/KRTAP4-11/KRT13/KRTAP4-6/KRT222/KRTAP19-5/KRT78/KRTAP7-1/EVPL/KRT74/KRTAP13-3/KRT38/KRT72/KRT28/KRTAP20-1/KRTAP9-8/KRT2/KRTAP29-1/KRTAP5-2/KRTAP3-1/KRT23/KRT18/KRT14/KRT76/INA/KRTAP4-5/KRT80/KRT36/KRT17/KRT77/KRTAP17-1/KRT75/KRTAP6-3/KRTAP19-3/HOXA13/KRTAP10-11/KRTAP19-7/KRTAP6-2/KRTAP11-1/PADI6/KRTAP5-11/SCYGR4,88
GO:0005930,axoneme,63/3771,165/19886,5.964158921932218e-9,2.615709698618844e-7,2.1210880977999548e-7,SAXO2/AK8/DNAI4/CAMSAP3/DNAH2/RSPH4A/TEKT4/LRRC43/DNAH9/DCDC2/DNAH12/CFAP206/DNAI1/CFAP52/DNAH10/DNAAF1/HYDIN/CFAP45/DNAH17/RPGRIP1/TEKT3/SAXO1/DNAH7/SPAG17/CFAP74/MAK/CFAP221/DNAH8/SPAG6/CFAP161/DNAH6/DNAI2/NME8/DNAH5/CFAP54/TEKT2/CFAP43/RSPH6A/CENPF/DNAI3/RP1/SPATA4/CCDC103/CFAP100/SPEF1/RSPH1/GNAT3/DRC1/TUBB4A/ENKUR/TEKT1/RP1L1/CCDC63/DNAJB13/CCDC96/EFHC2/CCDC65/EFHB/RSPH9/TTLL8/CFAP77/RIBC2/CFAP73,63
GO:0097014,ciliary plasm,63/3771,166/19886,7.848424789562339e-9,3.2126218805275173e-7,2.6051262634827977e-7,SAXO2/AK8/DNAI4/CAMSAP3/DNAH2/RSPH4A/TEKT4/LRRC43/DNAH9/DCDC2/DNAH12/CFAP206/DNAI1/CFAP52/DNAH10/DNAAF1/HYDIN/CFAP45/DNAH17/RPGRIP1/TEKT3/SAXO1/DNAH7/SPAG17/CFAP74/MAK/CFAP221/DNAH8/SPAG6/CFAP161/DNAH6/DNAI2/NME8/DNAH5/CFAP54/TEKT2/CFAP43/RSPH6A/CENPF/DNAI3/RP1/SPATA4/CCDC103/CFAP100/SPEF1/RSPH1/GNAT3/DRC1/TUBB4A/ENKUR/TEKT1/RP1L1/CCDC63/DNAJB13/CCDC96/EFHC2/CCDC65/EFHB/RSPH9/TTLL8/CFAP77/RIBC2/CFAP73,63
GO:0045095,keratin filament,43/3771,97/19886,9.108833175165729e-9,3.4955147309698485e-7,2.834525060429862e-7,KRT82/KRT5/KRT83/KRT73/KRT8/KRT4/KRTAP1-1/KRT6A/KRT1/KRTAP10-6/KRTAP12-2/KRT3/KRT85/KRT6B/KRT16/KRT9/KRT81/CASP14/KRT79/KRT25/KRTAP4-11/KRT13/KRTAP4-6/KRT78/KRT74/KRT72/KRTAP9-8/KRT2/KRTAP29-1/KRTAP5-2/KRTAP3-1/KRT18/KRT14/KRT76/KRTAP4-5/KRT80/KRT36/KRT17/KRT77/KRT75/KRTAP10-11/KRTAP11-1/KRTAP5-11,43
GO:0042734,presynaptic membrane,61/3771,165/19886,4.176063420804587e-8,1.4964023811908793e-6,1.213437898685558e-6,OPRD1/SNAP91/KCNC1/SLC4A8/GPM6A/FOSL1/SLC6A4/SCN8A/NTNG1/GRIK4/GRIA1/GRIN2D/SLC6A11/OTOF/KCNJ3/NRXN3/GAD2/ERC2/SLC1A6/CHRNA7/DRD2/RIMS2/KCTD16/SCN2A/CNTN5/SLC6A3/GPR158/CHRNB2/GRIN2A/EPHB2/ADAM11/UNC13A/PPFIA2/KCNA1/CNTN6/CHRNA6/IGSF21/GRIK2/LPAR2/SYT1/SNAP25/CNTNAP4/KCNC2/ADCY8/CDH10/ATP2B3/GABRA5/SLC6A5/SLC6A2/KCNJ9/CHRM2/SCN10A/SLC5A7/NRXN1/GRM3/ADORA3/DRD1/GABRB1/PCDH8/GABRR1/CDH9,61
GO:0099634,postsynaptic specialization membrane,49/3771,122/19886,4.386847371569353e-8,1.4964023811908793e-6,1.213437898685558e-6,OPRD1/SLC16A7/KCND3/NLGN4X/NLGN4Y/CHRND/ADGRB3/NRCAM/CACNG8/SHISA9/LRRC4C/SCN8A/CACNG5/SLITRK3/GABRA2/PTPRO/GRIK4/GRIA1/GRIA2/GRM1/GRIN2D/CHRNA7/PTPRT/SYNDIG1/GSG1L/CHRNB2/GRIN2A/DCC/SORCS3/GRM5/GRID2/GRIK2/GRIN3A/GRIA4/GRIN2B/GABRA4/SLITRK1/CACNG3/CACNG2/CDH10/GABRA5/LRRTM3/CACNG7/NETO1/SHISA7/GABRB1/HTR5A/LRRTM1/ARC,49
GO:0001533,cornified envelope,30/3771,60/19886,5.7001050698544106e-8,1.8420339541529517e-6,1.4937117440671115e-6,PKP2/SERPINB2/KLK7/PI3/SPRR2G/KRT1/DSC3/KRT16/SERPINB5/DSG1/SCEL/SERPINB12/DSC1/CASP14/DSG4/FLG2/EVPL/SPRR2E/TCHH/KRT2/FLG/IVL/KRT14/DSG3/SPRR2D/KRT17/KRT77/KRT75/SPRR1B/KLK6,30
GO:0097729,9+2 motile cilium,65/3771,182/19886,7.033032429285834e-8,2.159140955790751e-6,1.7508549152906313e-6,SAXO2/AK8/SCNN1A/DNAH2/RSPH4A/TEKT4/CATSPERG/DNAH9/DNAI1/CFAP65/CFAP52/DNAH10/CABS1/DCDC2C/SPACA3/CFAP45/DNAH17/CATSPERB/PPP3R2/TEKT3/DNAH14/SAXO1/DNAH7/CFAP74/DRD2/CFAP221/DNAH8/SPAG6/RHO/CABYR/DNAH6/DNAI2/NME8/DNAH5/CCDC38/CFAP43/RSPH6A/TCP11/SPATA19/PMFBP1/SLC26A8/SPEF1/SLC26A3/RSPH1/TEKT5/ENKUR/TBC1D21/CT55/TTC29/DNAJB13/MROH2B/SEPTIN12/TSSK4/PGK2/IL4I1/CCR6/CCDC172/CATSPERD/FSCB/RSPH9/TTLL8/LYZL6/MORN5/TCTE1/SUN5,65
GO:0098862,cluster of actin-based cell projections,60/3771,165/19886,1.0637250889567897e-7,3.1101295458069946e-6,2.5220148725642183e-6,CD36/ADGRV1/EZR/MYO15A/SLC4A7/SOAT2/ABCG2/SLC28A3/CDHR2/AQP8/DCDC2/TRPM6/CDHR5/PRKCB/PLB1/PDZK1/STRC/ANKS4B/MTTP/GRXCR2/MYO1A/LOXHD1/ATP6V0A4/PCDH15/LCTL/LRP2/CLRN1/USH1C/SLC28A2/SHANK2/KCNK1/LHFPL5/SLC17A4/MYO3B/SLC15A1/SLC6A19/SCIN/PDZD7/SLC26A3/USH2A/TSPEAR/TMC1/VIL1/TMPRSS15/SLC7A9/SLC34A1/SLC3A1/CEACAM16/SI/FOLR1/KNCN/TRPA1/CALB1/SLC9A3/RSPH9/SLC2A2/SLC22A12/DRD5/SLC17A3/SLC34A2,60
GO:0008328,ionotropic glutamate receptor complex,23/3771,41/19886,1.318335653414753e-7,3.6793549599848105e-6,2.983601741938652e-6,CNIH3/CPT1C/CACNG8/SHISA9/CACNG5/GRIK4/GRIA1/GRIA2/GRIN2D/GRIN2A/GRID2/GRIK2/GRIN3A/GRIA4/VWC2L/GRIN2B/OLFM2/CACNG3/CACNG2/CACNG7/SHISA7/GRIN1/OLFM3,23
GO:0043025,neuronal cell body,139/3771,489/19886,1.800144503777038e-7,4.80560315356131e-6,3.896880321677525e-6,KCND3/ASS1/KCNC1/TMPRSS3/KISS1/PTK7/CTNND2/SLC4A8/NTRK1/SV2A/SLC2A3/GPM6A/CALCA/TAC1/CPNE5/SLC8A2/KCNN1/GABRA2/GRIA1/GRIA2/CACNA1B/KIF5A/RGS8/TUBB3/TNN/GHRH/GAP43/NGFR/ROR2/SEZ6L/ASTN1/PSD2/ASIC2/DNER/SLC17A8/GNAT1/KIF5C/CPLX2/DSCAM/SCN11A/GLRA1/PRKCZ/GIP/CCR4/IGF2BP1/HPCA/DRD2/CPNE6/CNR2/ERMN/DDN/KLHL14/CNGA3/SRD5A2/EPHA5/NPPA/KCNIP4/SLC6A3/ADCY10/CRMP1/EPHB2/SYT4/ADAM11/SLC4A10/SHANK2/KCNK1/PNOC/KCNA1/MAST1/SST/CNTN2/ELAVL4/SLC12A5/BRINP3/S100A5/PTPRN/RAP1GAP/CNTNAP2/GRIK2/CYP17A1/GAL/CACNA1A/TTBK1/CASR/EFNA2/ADCYAP1/GRIN3A/BRINP2/KCNN4/SNAP25/GRIA4/KCNC2/CHRNA3/USH2A/ADAM21/EVX1/FLRT1/TUBB4A/ADCY8/SEZ6/GLRA3/CRH/CHRNA4/KNDC1/SYT5/BRINP1/SCN1A/SPTBN2/LYPD6/NTSR1/GABRA5/OMP/CACNG7/SLC6A2/ZNF804A/KNCN/CHRM2/KLHL1/DPYSL5/SLC5A7/CALB1/STMN2/VGF/NRXN1/ATP1A3/PENK/CACNA1F/OPRM1/PCSK1/UNC5A/NRSN1/PDYN/HTR5A/INHA/NGB/ARC/NEUROG1/TH/TRPM5,139
GO:1902711,GABA-A receptor complex,14/3771,19/19886,3.365341925577447e-7,8.609666426268968e-6,6.9816084684128625e-6,GABRA2/GABRB3/GABRR3/GABRG3/GABRG1/GABRA1/GABRA4/GABRP/GABRA5/GABRA6/GABRG2/GABRB1/GABRR1/GABRQ,14
