"TNFA_NFKB","JAK_STAT","TGF_BETA","ECM_EMT","FA_METAB","GLYCOLYSIS","sample","cluster","pseudotime"
-0.349008311508413,0.217046377644763,-0.0427456815147677,-0.0824317714017436,1.31830639851245,-0.0849391934004537,"NS.1402.004.NEBNext_dual_i7_243---NEBNext_dual_i5_291.7353_R1.bam","3",2
0.127222388684658,0.150799626625349,-0.107638384319825,-0.706599654092465,-1.23636408023465,1.01392603927382,"NS.1402.004.NEBNext_dual_i7_244---NEBNext_dual_i5_292.7359_R1.bam","0",1
-0.505134098823241,-0.0138021945657297,-0.110641476460191,-0.572050740005632,0.17172178964754,0.275806541597182,"NS.1402.004.NEBNext_dual_i7_245---NEBNext_dual_i5_197.7362_R1.bam","0",1
-0.644086120204322,-0.464883947529108,0.690918054326727,-0.0100442752286041,-0.146556229814837,0.392898973379088,"NS.1402.004.NEBNext_dual_i7_246---NEBNext_dual_i5_198.7364_R1.bam","0",1
-0.0697744304810268,0.319227539844853,0.0434825071329377,-0.465296187364468,-0.161717734381448,0.725024429978388,"NS.1402.004.NEBNext_dual_i7_247---NEBNext_dual_i5_199.7411_R1.bam","0",1
1.77955540234523,1.04408825045489,-0.236316810453151,-0.502289839289206,0.498648433931933,-0.157221063239712,"NS.1402.004.NEBNext_dual_i7_248---NEBNext_dual_i5_200.7455_R1.bam","1",3
-0.0428968339534758,-0.0698349897771639,0.991085395878262,0.93006972317249,1.71735033859763,-0.223400656585372,"NS.1402.004.NEBNext_dual_i7_249---NEBNext_dual_i5_201.7486_R1.bam","3",2
-0.293648006658966,-0.0559942452359823,-0.927769579678279,-0.648905459882571,0.037421648392109,-0.456382546999487,"NS.1402.004.NEBNext_dual_i7_250---NEBNext_dual_i5_202.7495_R1.bam","1",3
-0.483367186516453,-0.52891729064016,0.111254660641206,0.110884666356026,0.366738234822616,-0.0460018635531137,"NS.1402.004.NEBNext_dual_i7_251---NEBNext_dual_i5_203.Bio1_R1.bam","0",1
-0.129454288227912,-0.020356479850778,0.368495979119204,0.495103909927387,1.42249538337601,-0.227748956710203,"NS.1402.004.NEBNext_dual_i7_B11---NEBNext_dual_i5_B11.5129_R1.bam","3",2
-0.320608266427669,-0.444301480377878,0.541873962964911,-0.302777203615914,0.675712361750443,-0.105512020640928,"NS.1402.004.NEBNext_dual_i7_C11---NEBNext_dual_i5_C11.6147_R1.bam","3",2
0.173874144311671,0.388298957840713,0.853376051770326,-0.211503180876745,0.748547997550242,1.18004180602981,"NS.1402.004.NEBNext_dual_i7_D11---NEBNext_dual_i5_D11.7117_R1.bam","0",1
0.10959319220738,-0.071176701261484,-0.502602048860779,-0.238135575934553,-0.252044336405803,-0.0191839564476614,"NS.1402.004.NEBNext_dual_i7_E11---NEBNext_dual_i5_E11.7288_R1.bam","1",3
-0.269204978756232,-0.221524640181336,0.429045837239443,0.498964144108835,-0.323721599016172,-0.484582533209612,"NS.1402.004.NEBNext_dual_i7_G11---NEBNext_dual_i5_G11.1014_R1.bam","2",4
